Date,Open,High,Low,Close,Volume,Adj Close
2025-05-27,22.55,22.95,22.4,22.76,167429,22.76
2025-05-28,22.77,22.8,22.08,22.14,175606,22.14
2025-05-29,22.16,23.67,22.16,23.56,435393,23.56
2025-05-30,23.36,23.92,23.26,23.64,346217,23.64
2025-06-03,23.32,24.24,23.18,23.98,317555,23.98
2025-06-04,24.03,24.48,23.8,24.27,312856,24.27
2025-06-05,24.2,24.22,23.6,23.93,264757,23.93
2025-06-06,23.87,23.91,23.44,23.6,174028,23.6
2025-06-09,23.63,24.72,23.63,24.31,352025,24.31
2025-06-10,24.52,25.71,24.42,24.99,625508,24.99
2025-06-11,25.1,25.23,24.8,24.86,287400,24.86
2025-06-12,24.7,25.47,24.6,25.27,394493,25.27
2025-06-13,25.24,25.74,24.4,24.64,526186,24.64
2025-06-16,24.53,24.97,24.14,24.48,294890,24.48
2025-06-17,24.79,25.05,23.92,24.05,325719,24.05
2025-06-18,23.85,23.97,23.35,23.6,233991,23.6
2025-06-19,23.6,23.74,22.96,23.05,235378,23.05
2025-06-20,23.18,23.28,22.85,22.89,143391,22.89
2025-06-23,22.75,23.15,22.7,23.15,163759,23.15
2025-06-24,23.33,23.56,23.18,23.53,189790,23.53
2025-06-25,23.55,23.72,23.22,23.69,218017,23.69
2025-06-26,23.58,23.58,23.08,23.08,259845,23.08
2025-06-27,23.15,24.09,23.1,23.59,312978,23.59
2025-06-30,23.79,24.39,23.45,24.34,340676,24.34
2025-07-01,24.2,24.65,24.13,24.58,296849,24.58
2025-07-02,24.53,24.79,24.13,24.3,208809,24.3
2025-07-03,24.29,24.52,24.17,24.39,177398,24.39
2025-07-04,24.36,24.68,24.1,24.44,223660,24.44
2025-07-07,24.4,24.53,23.88,23.94,187955,23.94
2025-07-08,23.98,24.96,23.92,24.86,379436,24.86
2025-07-09,24.75,25.76,24.56,25.0,427435,25.0
2025-07-10,25.0,25.43,24.9,25.1,270778,25.1
2025-07-11,25.51,27.34,25.31,27.03,903207,27.03
2025-07-14,26.84,26.95,26.27,26.51,459306,26.51
2025-07-15,26.42,26.69,26.05,26.51,367488,26.51
2025-07-16,26.39,26.39,25.74,25.93,386870,25.93
2025-07-17,25.95,26.92,25.85,26.41,477920,26.41
2025-07-18,26.45,26.5,26.1,26.29,307328,26.29
2025-07-21,26.22,26.24,25.67,26.08,276387,26.08
2025-07-22,26.1,26.91,25.94,26.02,394252,26.02
2025-07-23,26.27,28.23,26.27,27.19,891042,27.19
2025-07-24,27.15,28.22,27.15,27.95,592118,27.95
2025-07-25,28.0,31.31,27.85,30.0,942838,30.0
2025-07-28,30.56,31.0,30.05,30.84,675872,30.84
2025-07-29,30.88,33.33,30.2,32.84,1070427,32.84
2025-07-30,32.42,33.85,31.59,32.18,952299,32.18
2025-07-31,31.81,32.35,30.89,31.1,732998,31.1
2025-08-01,31.1,31.43,29.98,30.1,612190,30.1
2025-08-04,29.7,30.0,28.86,29.81,526114,29.81
2025-08-05,30.13,30.29,29.47,29.81,381064,29.81
2025-08-06,29.95,30.13,29.2,29.44,401148,29.44
2025-08-07,29.23,29.62,28.58,28.9,408207,28.9
2025-08-08,28.8,28.86,28.11,28.4,386355,28.4
2025-08-11,28.4,29.14,28.4,29.01,446926,29.01
2025-08-12,29.03,29.15,28.5,28.96,371440,28.96
2025-08-13,29.01,31.18,28.99,30.84,903466,30.84
2025-08-14,30.74,31.16,29.98,30.17,605034,30.17
2025-08-15,29.99,30.57,29.86,30.23,440281,30.23
2025-08-18,30.13,30.95,30.01,30.94,540498,30.94
2025-08-19,31.0,32.0,29.98,29.99,630573,29.99
2025-08-20,29.65,30.2,29.21,29.89,435022,29.89
2025-08-21,29.89,30.39,29.7,30.01,336003,30.01
2025-08-22,29.9,30.15,29.6,30.1,357431,30.1
2025-08-25,30.55,31.85,30.22,31.82,676597,31.82
2025-08-26,31.5,31.5,30.44,30.52,523469,30.52
2025-08-27,30.78,31.1,29.44,29.46,469463,29.46
2025-08-28,29.45,29.78,28.35,29.44,533013,29.44
2025-08-29,29.44,30.61,29.18,30.26,501019,30.26
2025-09-01,30.27,31.36,29.99,31.34,664040,31.34
2025-09-02,31.26,32.62,30.87,31.63,727543,31.63
2025-09-03,32.0,32.83,31.19,31.86,619351,31.86
2025-09-04,32.0,32.18,29.1,29.65,600510,29.65
2025-09-05,29.78,31.79,29.26,31.3,615433,31.3
2025-09-08,31.49,32.73,31.35,32.6,664608,32.6
2025-09-09,32.41,32.97,31.5,31.79,523603,31.79
2025-09-10,32.02,34.06,32.02,32.9,687463,32.9
2025-09-11,31.0,32.59,29.54,32.47,860195,32.47
2025-09-12,32.8,34.56,31.77,33.75,786917,33.75
2025-09-15,33.85,36.88,33.85,35.9,895571,35.9
2025-09-16,36.0,36.19,34.9,35.7,563051,35.7
2025-09-17,36.15,36.41,34.81,35.49,510583,35.49
2025-09-18,35.49,37.63,34.81,35.7,790177,35.7
2025-09-19,35.71,37.07,34.81,35.01,525715,35.01
2025-09-22,34.8,35.67,34.52,35.25,355490,35.25
2025-09-23,35.0,35.22,33.0,34.07,503780,34.07
2025-09-24,34.0,34.67,33.8,34.27,301670,34.27
2025-09-25,34.2,35.34,34.13,34.6,369762,34.6
2025-09-26,33.6,34.33,33.3,33.57,312487,33.57
2025-09-29,33.48,35.05,32.76,34.84,414856,34.84
2025-09-30,34.78,36.09,34.61,35.75,413730,35.75
2025-10-09,35.63,35.75,34.72,35.3,329478,35.3
2025-10-10,35.0,35.2,32.97,33.08,369846,33.08
2025-10-13,31.12,32.18,31.12,31.76,309493,31.76
2025-10-14,32.0,32.29,29.94,30.05,402830,30.05
2025-10-15,30.29,31.59,29.88,31.35,309079,31.35
2025-10-16,31.06,31.88,30.8,31.08,240780,31.08
2025-10-17,31.01,31.27,29.92,30.03,251180,30.03
2025-10-20,30.49,31.13,30.1,30.56,213253,30.56
2025-10-21,30.7,31.07,30.43,30.87,182895,30.87
2025-10-22,30.87,31.8,30.69,30.96,212853,30.96
2025-10-23,31.0,31.63,30.78,31.44,192662,31.44
2025-10-24,31.66,33.15,31.45,32.34,308569,32.34
2025-10-27,33.2,33.89,32.22,32.27,269049,32.27
2025-10-28,32.27,32.63,31.68,31.97,179787,31.97
2025-10-29,32.47,34.09,32.21,34.05,425771,34.05
2025-10-30,34.05,34.34,33.13,33.14,359785,33.14
2025-10-31,33.22,33.84,32.59,33.51,340733,33.51
2025-11-03,33.7,34.12,33.16,33.45,257117,33.45
2025-11-04,33.11,33.6,31.92,32.24,239927,32.24
2025-11-05,31.7,32.38,31.6,32.07,180772,32.07
2025-11-06,32.0,32.65,31.88,32.25,171460,32.25
2025-11-07,32.25,32.26,31.51,31.67,165832,31.67
2025-11-10,31.55,31.99,31.18,31.84,170416,31.84
2025-11-11,31.9,31.95,30.87,31.03,176420,31.03
2025-11-12,31.16,31.52,30.85,30.89,153684,30.89
2025-11-13,31.15,31.76,30.93,31.59,216304,31.59
2025-11-14,31.31,32.1,31.3,31.48,185321,31.48
2025-11-17,30.5,30.5,29.33,29.8,319390,29.8
2025-11-18,29.76,30.05,29.36,29.52,133895,29.52
2025-11-19,29.63,29.67,29.1,29.16,117809,29.16
2025-11-20,29.38,29.57,29.0,29.13,107020,29.13
2025-11-21,29.0,29.3,28.11,28.39,149236,28.39
2025-11-24,28.64,29.15,28.28,29.0,157012,29.0
2025-11-25,29.07,29.42,28.88,29.07,128509,29.07
2025-11-26,29.04,29.6,28.83,28.89,150600,28.89
2025-11-27,28.77,29.27,28.64,28.87,119883,28.87
2025-11-28,28.99,29.19,28.74,28.95,92471,28.95
2025-12-01,29.5,30.0,29.22,29.66,189926,29.66
2025-12-02,29.68,29.68,28.85,29.0,113036,29.0
2025-12-03,29.0,29.19,28.74,28.84,86117,28.84
