Date,Open,High,Low,Close,Volume
2025-05-27,8.228570976569667,8.248163261539444,8.08163257614261,8.17959213256836,8843054
2025-05-28,8.17959213247501,8.316734390415615,8.12081621177792,8.169795989990234,7898220
2025-05-29,8.140408386035064,8.463673609943633,8.140408386035064,8.414693832397461,17982100
2025-05-30,8.355918065472265,8.404897843915116,8.062040329026733,8.071836471557617,20465040
2025-06-03,7.973877848883487,8.111020107469583,7.973877848883487,8.071836471557617,6457632
2025-06-04,8.120816230703408,8.19918350234112,8.081632594884551,8.1110200881958,6512100
2025-06-05,8.111020088266233,8.159999866593122,8.032652816627841,8.120816230773926,6687652
2025-06-06,8.120816269509758,8.130612412064178,7.983673076382622,8.042448997497559,8652540
2025-06-09,8.052245120801445,8.091428756713867,8.01306148488902,8.091428756713867,8754016
2025-06-10,8.101224918612495,8.159999905515859,7.8955105960275755,8.042448997497559,11631769
2025-06-11,8.062040290988598,8.326530532805137,8.052245082715501,8.15999984741211,19068152
2025-06-12,8.13061237335205,8.150203724156034,8.052245101712979,8.13061237335205,8972872
2025-06-13,8.081632692854935,8.091428835481295,7.875918368759255,7.905305862426758,13753772
2025-06-16,7.836734732369993,7.93469429020925,7.826938589743751,7.924898147583008,4981068
2025-06-17,7.964081783924809,7.97387792655111,7.875918368711258,7.915102005004883,4638532
2025-06-18,7.915102024831188,7.915102024831188,7.7681631548091366,7.866122245788574,6651740
2025-06-19,7.846530995533796,7.905305983770981,7.650612343951392,7.680000305175781,9091000
2025-06-20,7.71999979019165,7.730000019073486,7.599999904632568,7.610000133514404,7067184
2025-06-23,7.579999923706055,7.840000152587891,7.53000020980835,7.800000190734863,7943260
2025-06-24,7.849999904632568,8.020000457763672,7.800000190734863,8.0,10684808
2025-06-25,7.900000095367432,7.929999828338623,7.769999980926514,7.909999847412109,19492395
2025-06-26,7.900000095367432,7.960000038146973,7.849999904632568,7.909999847412109,9095100
2025-06-27,7.940000057220459,7.980000019073486,7.909999847412109,7.929999828338623,6412000
2025-06-30,7.909999847412109,7.96999979019165,7.900000095367432,7.960000038146973,7118178
2025-07-01,7.96999979019165,7.989999771118164,7.849999904632568,7.940000057220459,8670116
2025-07-02,7.920000076293945,7.980000019073486,7.880000114440918,7.949999809265137,6664060
2025-07-03,7.889999866485596,8.079999923706055,7.889999866485596,8.029999732971191,8915743
2025-07-04,8.0,8.039999961853027,7.949999809265137,7.980000019073486,7067596
2025-07-07,7.929999828338623,8.0600004196167,7.909999847412109,8.0600004196167,6677781
2025-07-08,8.0600004196167,8.170000076293945,8.029999732971191,8.15999984741211,9825056
