Date,Open,High,Low,Close,Volume
2025-05-27,15.951142068313317,15.961062159878407,15.73290478404133,15.861863136291504,10232508
2025-05-28,15.851943815861539,15.93130266017876,15.752745733481037,15.792425155639648,7261760
2025-05-29,15.842023308546288,16.03050031109591,15.75274437985311,15.990821838378906,20100509
2025-05-30,15.980901905475317,16.099939216869334,15.93130144900785,16.05034065246582,17327022
2025-06-03,16.099939245886613,16.248736831429294,16.000740224836843,16.060260772705078,16284904
2025-06-04,16.03050109535922,16.03050109535922,15.861863320917802,15.931302070617676,14075020
2025-06-05,15.881703462524364,16.000740778250037,15.84202404193847,15.911463737487793,12730003
2025-06-06,16.01066091199811,16.099939845059094,15.92138197893712,15.931302070617676,12899213
2025-06-09,16.07018147520373,16.437215407363915,16.06026138351507,16.28841781616211,27857838
2025-06-10,16.199138237740318,16.238818602914293,15.93130144900785,16.05034065246582,16475554
2025-06-11,16.10985937984787,16.14953974519841,16.01066035853547,16.08009910583496,9689422
2025-06-12,16.070182605322106,16.070182605322106,15.951143388750937,16.000741958618164,9427580
2025-06-13,16.09993958947447,16.30825772733109,16.010660657830773,16.189218521118164,26116716
2025-06-16,16.228898915979407,16.318177847781367,16.050341052375487,16.199138641357422,14737834
2025-06-17,16.28089371956048,16.29088645136573,16.110988684636837,16.25090980529785,12049680
2025-06-18,16.230920529122763,16.440804116396585,16.180949244967344,16.25090980529785,16497751
2025-06-19,16.250910740632293,16.250910740632293,15.77117856937146,15.891111373901367,21785178
2025-06-20,15.841139995958674,15.841139995958674,15.671234952231076,15.681228637695312,11334316
2025-06-23,15.681228176353176,15.951077691913744,15.681228176353176,15.861127853393555,10384743
2025-06-24,15.73120018727758,15.981060422602093,15.691222587751303,15.951077461242676,14781664
2025-06-25,15.97106597982681,16.37084197998047,15.881117094648111,16.37084197998047,29914375
2025-06-26,16.390830993652344,16.670675142412417,16.31087579490408,16.390830993652344,31871108
2025-06-27,16.420814776585903,16.580725172802307,16.370841586341847,16.40082550048828,20137308
2025-06-30,16.49077675985971,16.950518712088705,16.49077675985971,16.870563507080078,35664099
2025-07-01,16.890551930166342,16.930530483788793,16.65068632727872,16.790607452392578,25707918
2025-07-02,16.790608455916967,16.790608455916967,16.490776910957994,16.57073211669922,18141348
2025-07-03,16.54074793615249,16.740636900462025,16.470787370528882,16.590721130371094,13662079
2025-07-04,16.570731263636844,16.69066501921572,16.38083694492128,16.49077606201172,17313940
2025-07-07,16.530755278901502,16.57073192817607,16.420816157402157,16.440805435180664,10982031
2025-07-08,16.460792673476348,16.50077122870986,16.39083210810014,16.45079803466797,16424189
2025-07-09,16.450797047996584,16.570730800221405,16.340859840263015,16.380836486816406,18860567
2025-07-10,16.32087128118145,16.510765602932697,16.26090535557457,16.470787048339844,16895913
2025-07-11,16.470787370528882,16.67067633483842,16.45079809284144,16.590721130371094,22137218
2025-07-14,16.600715046652244,16.61070968506094,16.48078129203027,16.500770568847656,13843500
2025-07-15,16.480782159841144,16.530755354516,16.230921905314233,16.2908878326416,17751445
2025-07-16,16.250911183184176,16.380837676773886,16.250911183184176,16.2908878326416,9711761
2025-07-17,16.31087696159423,16.640692418307257,16.300882322750507,16.590721130371094,23956156
2025-07-18,16.59072027150027,17.24035651245214,16.50077043284576,17.09044075012207,55876769
2025-07-21,17.010484957719576,17.110429431221693,16.88055657028214,16.990495681762695,28707362
2025-07-22,17.000490518700946,17.170395553758294,16.940524596410793,17.12042236328125,25597738
2025-07-23,17.090441483288693,17.10043612204377,16.850575872014062,16.890552520751953,20759793
2025-07-24,16.960512483827657,17.410261680432537,16.92053583650853,17.370283126831055,34570107
2025-07-25,17.390272009165205,17.500211122793154,17.270340163645912,17.400266647338867,23810656
2025-07-28,17.410261744445364,17.720087910866564,17.35029582010502,17.51020622253418,25255344
