Date,Open,High,Low,Close,Volume,Adj Close
2025-05-27,49.58,49.58,48.21,48.39,43236,48.39
2025-05-28,48.12,48.59,47.61,47.86,37225,47.86
2025-05-29,47.86,49.18,47.6,49.15,63238,49.15
2025-05-30,48.8,48.97,47.1,47.51,58038,47.51
2025-06-03,46.85,48.13,46.75,47.16,48037,47.16
2025-06-04,47.52,48.28,47.1,47.91,46945,47.91
2025-06-05,47.92,50.5,47.51,50.09,103811,50.09
2025-06-06,50.0,52.13,49.65,51.01,100157,51.01
2025-06-09,50.5,51.37,50.42,51.04,63295,51.04
2025-06-10,51.04,51.04,48.48,49.2,84049,49.2
2025-06-11,49.25,49.4,48.4,48.56,53747,48.56
2025-06-12,48.5,49.25,48.0,48.24,57192,48.24
2025-06-13,47.5,47.94,46.19,46.69,74484,46.69
2025-06-16,46.22,47.31,46.22,46.97,45308,46.97
2025-06-17,47.3,49.23,47.1,48.13,88031,48.13
2025-06-18,47.87,48.2,47.05,47.87,54194,47.87
2025-06-19,48.01,49.17,47.61,47.75,75775,47.75
2025-06-20,47.75,48.06,46.28,46.38,48822,46.38
2025-06-23,45.98,48.76,45.68,47.8,66098,47.8
2025-06-24,46.5,49.5,45.62,48.64,136222,48.64
2025-06-25,48.75,49.98,48.21,49.87,100355,49.87
2025-06-26,49.87,49.94,48.66,48.7,72001,48.7
2025-06-27,49.5,49.7,48.41,48.48,53621,48.48
2025-06-30,48.46,49.8,48.46,49.42,59188,49.42
2025-07-01,49.5,49.7,48.48,48.99,51793,48.99
2025-07-02,48.5,48.93,47.1,47.47,59255,47.47
2025-07-03,47.46,48.19,47.11,47.38,38725,47.38
2025-07-04,47.18,47.53,46.33,46.67,46351,46.67
2025-07-07,46.67,47.89,46.3,47.51,45753,47.51
2025-07-08,47.5,48.35,47.04,48.05,52661,48.05
2025-07-09,48.28,48.36,47.41,47.6,34773,47.6
2025-07-10,47.2,47.58,46.94,47.15,31238,47.15
2025-07-11,46.98,48.88,46.71,48.51,74441,48.51
2025-07-14,48.65,49.18,48.01,48.71,53998,48.71
2025-07-15,48.79,49.59,48.01,49.39,68085,49.39
2025-07-16,49.55,53.3,49.32,50.69,131868,50.69
2025-07-17,50.61,52.15,50.01,51.66,86610,51.66
2025-07-18,51.9,52.23,51.1,51.55,62242,51.55
2025-07-21,51.3,51.87,50.96,51.3,50253,51.3
2025-07-22,51.21,51.21,50.15,50.62,64372,50.62
2025-07-23,50.26,52.67,50.03,51.62,88310,51.62
2025-07-24,51.25,52.12,51.23,52.0,67194,52.0
2025-07-25,52.28,55.75,52.0,54.93,166671,54.93
2025-07-28,55.49,55.79,53.8,55.03,121614,55.03
2025-07-29,54.5,55.37,54.0,54.97,93844,54.97
2025-07-30,54.72,58.29,54.56,56.33,166982,56.33
2025-07-31,56.3,61.52,55.97,58.55,191259,58.55
2025-08-01,58.99,62.3,57.45,60.25,171220,60.25
2025-08-04,59.0,60.96,58.3,59.95,113693,59.95
2025-08-05,60.06,61.7,58.88,61.0,122795,61.0
2025-08-06,60.09,62.68,59.68,61.99,130581,61.99
2025-08-07,61.9,63.63,60.2,60.2,133092,60.2
2025-08-08,59.72,59.99,57.01,57.41,170295,57.41
2025-08-11,57.41,66.33,57.41,63.87,232166,63.87
2025-08-12,64.35,66.5,62.71,65.01,199811,65.01
2025-08-13,64.01,64.88,62.87,63.88,173319,63.88
2025-08-14,63.41,66.31,62.33,63.55,198509,63.55
2025-08-15,62.66,64.85,62.2,64.1,136692,64.1
2025-08-18,64.15,66.94,63.03,63.36,202845,63.36
2025-08-19,63.0,66.5,62.65,65.5,187204,65.5
2025-08-20,64.51,68.88,62.88,68.22,233092,68.22
2025-08-21,68.36,71.61,64.93,65.91,236468,65.91
2025-08-22,71.0,79.09,68.68,79.09,239449,79.09
2025-08-25,92.0,94.91,84.79,87.5,607589,87.5
2025-08-26,83.59,87.39,81.51,81.63,373223,81.63
2025-08-27,84.5,97.96,83.9,92.5,564910,92.5
2025-08-28,90.88,95.85,89.96,93.93,415277,93.93
2025-08-29,94.0,103.31,90.26,99.92,394269,99.92
2025-09-01,106.0,111.0,96.69,97.79,386927,97.79
2025-09-02,96.0,99.39,91.5,92.5,319081,92.5
2025-09-03,92.0,93.0,88.65,88.88,242710,88.88
2025-09-04,89.35,89.88,80.02,81.65,308015,81.65
2025-09-05,82.0,83.41,80.06,82.89,241324,82.89
2025-09-08,82.18,85.1,81.5,82.41,193073,82.41
2025-09-09,81.97,83.81,80.23,80.78,160250,80.78
2025-09-10,81.0,83.88,81.0,81.95,191019,81.95
2025-09-11,81.6,88.98,80.3,87.42,298763,87.42
2025-09-12,86.97,92.78,85.8,90.33,276525,90.33
2025-09-15,90.73,90.73,86.2,87.71,188559,87.71
2025-09-16,88.0,92.0,86.95,90.22,205642,90.22
2025-09-17,89.0,91.5,87.2,88.44,169123,88.44
2025-09-18,89.99,94.66,87.5,89.18,287162,89.18
2025-09-19,88.01,90.52,84.98,85.32,220768,85.32
2025-09-22,85.3,91.49,85.3,90.52,222295,90.52
2025-09-23,90.52,92.79,84.88,87.52,215937,87.52
2025-09-24,86.0,89.5,84.8,87.4,173380,87.4
2025-09-25,86.9,89.37,86.31,86.97,153187,86.97
2025-09-26,86.14,86.75,81.65,81.65,193489,81.65
2025-09-29,81.9,83.96,81.5,82.77,109397,82.77
2025-09-30,85.5,91.5,84.96,88.48,205465,88.48
2025-10-09,89.62,92.5,87.5,89.39,197732,89.39
2025-10-10,87.98,88.99,81.45,82.35,190003,82.35
2025-10-13,78.0,82.7,78.0,81.5,114510,81.5
2025-10-14,82.45,84.22,77.16,77.8,131736,77.8
2025-10-15,78.57,79.2,76.6,78.92,76803,78.92
2025-10-16,78.77,80.25,77.17,77.51,77856,77.51
2025-10-17,76.98,77.99,75.4,75.9,82871,75.9
2025-10-20,76.5,78.63,75.83,76.43,83812,76.43
2025-10-21,76.8,78.5,75.6,78.26,86688,78.26
2025-10-22,77.29,79.66,76.8,78.07,75716,78.07
2025-10-23,78.0,78.86,76.77,78.22,67286,78.22
2025-10-24,78.0,81.11,77.91,80.7,108127,80.7
2025-10-27,81.88,81.98,78.85,79.99,121045,79.99
2025-10-28,80.39,80.88,78.76,79.79,87766,79.79
2025-10-29,79.19,80.2,77.85,79.11,79830,79.11
2025-10-30,79.19,80.3,77.37,78.41,94689,78.41
2025-10-31,78.29,79.2,76.37,77.34,92000,77.34
2025-11-03,77.0,78.12,75.98,77.18,76491,77.18
2025-11-04,77.19,77.63,73.7,74.38,93707,74.38
2025-11-05,72.93,74.46,72.5,73.62,75115,73.62
2025-11-06,74.38,77.28,74.16,76.8,89906,76.8
2025-11-07,75.91,75.91,74.5,74.52,61091,74.52
2025-11-10,74.78,75.74,73.35,73.91,61233,73.91
2025-11-11,74.0,75.0,72.87,73.15,55624,73.15
2025-11-12,72.92,73.49,71.45,72.46,60864,72.46
2025-11-13,72.2,73.41,72.02,72.86,52737,72.86
2025-11-14,72.07,72.47,70.7,70.7,61611,70.7
2025-11-17,70.71,71.98,70.55,71.27,52221,71.27
2025-11-18,70.86,72.63,70.69,71.84,58297,71.84
2025-11-19,72.0,72.59,70.45,70.68,45961,70.68
2025-11-20,71.45,72.2,69.88,70.59,46264,70.59
2025-11-21,69.98,70.98,68.38,69.09,67633,69.09
2025-11-24,69.96,70.9,68.39,70.52,63341,70.52
2025-11-25,71.0,73.35,71.0,72.11,81250,72.11
2025-11-26,71.77,74.25,71.19,72.4,95665,72.4
2025-11-27,73.82,77.97,73.0,75.8,196517,75.8
2025-11-28,74.97,75.43,73.38,73.95,119746,73.95
2025-12-01,73.49,77.4,71.5,75.83,153711,75.83
2025-12-02,75.79,75.99,72.8,72.92,98658,72.92
2025-12-03,72.8,73.29,70.2,70.55,79018,70.55
2025-12-04,70.71,73.95,69.49,73.93,111855,73.93
2025-12-05,73.49,73.67,71.53,73.03,76774,73.03
2025-12-08,73.03,74.47,72.69,73.71,90053,73.71
2025-12-09,73.14,74.49,72.2,72.47,77741,72.47
2025-12-10,71.72,73.5,70.12,72.73,75426,72.73
2025-12-11,73.8,73.87,70.1,70.1,72259,70.1
2025-12-12,70.0,75.78,68.68,75.0,204780,75.0
2025-12-15,74.65,74.65,71.01,71.23,107749,71.23
2025-12-16,70.99,71.5,68.06,68.45,89133,68.45
2025-12-17,68.27,71.15,67.61,70.61,73316,70.61
2025-12-18,69.98,73.14,69.75,70.54,77479,70.54
2025-12-19,71.0,71.6,69.51,69.72,63442,69.72
2025-12-22,70.11,71.49,69.9,70.56,52068,70.56
2025-12-23,70.9,71.2,69.55,70.21,48804,70.21
2025-12-24,69.97,70.99,69.39,70.69,58146,70.69
2025-12-25,70.92,73.36,70.92,73.03,119965,73.03
2025-12-26,72.63,74.77,72.27,73.58,102394,73.58
2025-12-29,75.29,80.12,75.29,77.1,169645,77.1
2025-12-30,77.94,78.5,76.33,77.43,98592,77.43
2025-12-31,77.89,78.12,75.56,76.08,85263,76.08
2026-01-05,76.22,77.5,75.6,77.09,94642,77.09
2026-01-06,77.28,78.5,76.36,77.83,109538,77.83
2026-01-07,77.94,78.67,76.56,77.41,115548,77.41
2026-01-08,77.9,80.41,77.57,78.26,144673,78.26
2026-01-09,77.57,81.81,76.98,81.56,178846,81.56
2026-01-12,82.5,86.6,80.63,86.34,233595,86.34
2026-01-13,86.5,87.88,82.78,82.95,187634,82.95
2026-01-14,82.29,89.47,82.29,84.67,227954,84.67
2026-01-15,83.88,86.3,83.33,84.23,121535,84.23
2026-01-16,84.34,86.3,83.62,84.49,118615,84.49
2026-01-19,83.11,84.92,81.01,83.35,126244,83.35
2026-01-20,84.1,85.59,80.98,81.8,112226,81.8
2026-01-21,81.0,92.47,80.5,88.52,244034,88.52
2026-01-22,89.6,90.87,85.35,86.78,152583,86.78
2026-01-23,88.0,89.16,85.2,87.03,152871,87.03
2026-01-26,86.03,87.47,82.6,83.96,131670,83.96
2026-01-27,83.66,89.23,80.61,87.74,149877,87.74
2026-01-28,92.12,96.57,90.09,90.55,209842,90.55
2026-01-29,92.17,93.83,87.88,88.0,160927,88.0
2026-01-30,87.0,93.27,85.26,91.75,197616,91.75
2026-02-02,92.0,92.0,79.1,79.3,227168,79.3
2026-02-03,81.05,83.47,79.3,83.2,138019,83.2
2026-02-04,83.22,86.09,80.4,81.49,114879,81.49
2026-02-05,79.71,79.77,77.03,78.27,108052,78.27
2026-02-06,77.82,80.79,75.98,78.9,93559,78.9
2026-02-09,80.5,83.65,79.21,83.55,110749,83.55
2026-02-10,85.49,91.3,84.99,89.16,233177,89.16
2026-02-11,87.6,89.88,86.82,88.22,112140,88.22
2026-02-12,89.12,93.5,88.9,91.88,166887,91.88
2026-02-13,91.11,98.55,91.01,96.72,229026,96.72
2026-02-24,96.63,97.6,85.05,85.66,270156,85.66
2026-02-25,85.88,86.84,84.5,84.62,127774,84.62
2026-02-26,86.01,93.98,86.01,91.88,224604,91.88
2026-02-27,89.06,110.26,89.05,110.26,506577,110.26
2026-03-02,109.11,109.11,103.94,105.0,305500,105.0
2026-03-03,105.57,105.95,96.8,98.89,269036,98.89
2026-03-04,96.33,101.38,93.12,96.15,231935,96.15
2026-03-05,99.0,99.96,95.0,97.03,223437,97.03
2026-03-06,96.06,98.26,93.57,97.87,182662,97.87
2026-03-09,93.18,102.29,90.77,100.28,288136,100.28
2026-03-10,104.75,104.75,96.5,97.4,252285,97.4
2026-03-11,96.6,100.78,95.0,95.2,179179,95.2
2026-03-12,95.2,101.0,94.55,98.2,212135,98.2
2026-03-13,96.8,96.93,87.8,87.81,247283,87.81
2026-03-16,87.81,92.55,85.4,90.56,162270,90.56
2026-03-17,90.99,92.11,86.23,86.35,122202,86.35
2026-03-18,88.0,89.97,86.66,89.44,124561,89.44
2026-03-19,85.99,89.13,85.51,86.55,118667,86.55
2026-03-20,87.28,87.48,81.9,82.0,125614,82.0
2026-03-23,79.5,81.08,74.8,75.81,144574,75.81
2026-03-24,77.25,81.37,74.11,79.21,145905,79.21
2026-03-25,80.0,81.99,78.08,79.28,110430,79.28
2026-03-26,80.3,80.4,75.62,75.99,102181,75.99
2026-03-27,73.93,78.16,73.78,77.32,75914,77.32
2026-03-30,76.0,77.06,74.75,76.32,63687,76.32
2026-03-31,75.89,77.43,74.5,74.6,64989,74.6
2026-04-01,76.5,80.78,76.01,78.99,139441,78.99
2026-04-02,78.45,78.8,74.32,74.84,102486,74.84
2026-04-03,76.0,77.99,75.0,76.37,96958,76.37
2026-04-07,76.06,78.78,75.27,75.51,123606,75.51
2026-04-08,78.99,86.08,78.52,85.8,205454,85.8
2026-04-09,84.13,85.95,83.11,83.46,121475,83.46
2026-04-10,84.9,86.16,84.0,84.0,113923,84.0
2026-04-13,83.0,87.08,83.0,86.24,122100,86.24
2026-04-14,87.06,91.58,86.5,88.45,165291,88.45
2026-04-15,90.0,92.29,87.18,89.2,161866,89.2
2026-04-16,89.77,92.29,88.18,91.26,152140,91.26
2026-04-17,90.99,94.43,89.96,92.3,129758,92.3
2026-04-20,93.91,97.08,93.0,93.43,143408,93.43
2026-04-21,92.9,93.26,89.74,91.72,101857,91.72
2026-04-22,91.55,97.58,90.68,96.0,154050,96.0
2026-04-23,96.19,97.0,91.6,94.25,134708,94.25
2026-04-24,94.53,99.0,90.77,92.42,232149,92.42
2026-04-27,90.0,91.0,87.16,88.7,193314,88.7
2026-04-28,87.23,89.58,84.85,85.24,136899,85.24
2026-04-29,85.5,85.5,81.85,83.74,109890,83.74
2026-04-30,82.5,89.9,82.33,88.0,188102,88.0
2026-05-06,91.0,92.6,87.88,87.96,190419,87.96
2026-05-07,88.58,91.6,87.0,89.77,180021,89.77
2026-05-08,90.0,90.0,87.0,87.11,150571,87.11
2026-05-11,88.85,88.87,84.65,86.24,160612,86.24
2026-05-12,86.16,86.41,82.8,84.01,156400,84.01
2026-05-13,83.5,87.77,82.05,86.8,164848,86.8
2026-05-14,88.0,88.66,82.18,82.9,168398,82.9
2026-05-15,83.4,85.4,80.14,80.8,174766,80.8
2026-05-18,81.3,85.14,80.93,82.75,145490,82.75
2026-05-19,83.0,85.84,80.01,85.4,172860,85.4
2026-05-20,84.19,86.27,83.05,83.58,129751,83.58
2026-05-21,84.66,85.18,77.26,77.5,175696,77.5
2026-05-22,78.97,79.43,76.43,78.5,120854,78.5
2026-05-25,78.8,81.44,77.88,79.7,121460,79.7
2026-05-26,79.71,79.9,75.5,77.01,121094,77.01
