Date,Open,High,Low,Close,Volume,Adj Close
2025-05-27,51.67,56.17,51.41,55.84,201540,55.84
2025-05-28,55.62,56.05,54.8,55.0,81283,55.0
2025-05-29,54.87,56.5,54.43,55.74,109199,55.74
2025-05-30,55.05,58.02,55.05,56.77,125732,56.77
2025-06-03,55.8,62.8,55.8,60.95,232481,60.95
2025-06-04,61.71,64.59,60.64,61.58,256228,61.58
2025-06-05,60.81,62.95,60.01,61.81,159255,61.81
2025-06-06,61.74,63.2,60.83,62.3,146304,62.3
2025-06-09,62.39,65.38,61.41,62.97,194325,62.97
2025-06-10,62.4,64.0,61.56,62.8,126478,62.8
2025-06-11,62.83,65.0,62.0,63.11,113038,63.11
2025-06-12,62.8,65.28,62.58,64.4,112060,64.4
2025-06-13,64.47,66.3,61.8,63.13,143103,63.13
2025-06-16,63.16,63.55,61.05,61.55,110703,61.55
2025-06-17,61.95,62.73,57.91,58.11,175981,58.11
2025-06-18,58.11,58.28,56.07,56.4,134517,56.4
2025-06-19,56.7,57.25,55.0,55.55,85568,55.55
2025-06-20,55.64,56.08,54.72,54.86,83496,54.86
2025-06-23,54.71,55.65,54.0,54.96,88891,54.96
2025-06-24,55.23,56.16,55.0,55.26,127057,55.26
2025-06-25,57.0,60.14,57.0,57.49,210802,57.49
2025-06-26,56.8,57.24,55.5,56.7,114061,56.7
2025-06-27,56.69,58.68,56.62,57.68,104502,57.68
2025-06-30,57.49,58.12,56.4,57.95,101525,57.95
2025-07-01,58.23,60.5,58.08,60.22,154475,60.22
2025-07-02,60.47,60.84,56.75,56.82,157473,56.82
2025-07-03,57.6,59.34,56.97,58.8,129652,58.8
2025-07-04,58.3,59.46,57.79,57.98,105785,57.98
2025-07-07,57.87,58.49,55.98,56.22,100056,56.22
2025-07-08,55.98,57.66,55.96,56.27,76769,56.27
2025-07-09,56.2,59.68,55.9,58.03,112330,58.03
2025-07-10,58.0,58.4,57.01,57.55,70777,57.55
2025-07-11,57.55,59.39,57.25,57.72,102282,57.72
2025-07-14,57.5,58.32,56.3,58.13,78116,58.13
2025-07-15,58.0,58.98,57.71,58.72,107283,58.72
2025-07-16,58.64,61.88,58.6,60.88,171875,60.88
2025-07-17,60.67,61.7,59.87,61.12,126783,61.12
2025-07-18,61.45,63.57,60.34,62.96,139536,62.96
2025-07-21,67.0,67.0,63.28,65.3,222656,65.3
2025-07-22,64.01,67.87,63.4,64.3,186549,64.3
2025-07-23,63.01,64.5,62.33,62.72,136590,62.72
2025-07-24,62.72,63.58,62.03,62.78,89335,62.78
2025-07-25,62.5,63.36,61.68,61.82,93539,61.82
2025-07-28,61.51,65.17,61.43,64.1,127807,64.1
2025-07-29,63.99,66.18,63.42,65.0,130085,65.0
2025-07-30,64.45,65.48,62.68,63.49,108550,63.49
2025-07-31,63.5,66.63,63.07,64.56,146477,64.56
2025-08-01,64.2,67.7,63.77,66.05,150277,66.05
2025-08-04,65.5,71.0,63.21,70.0,222799,70.0
2025-08-05,70.95,72.94,70.15,71.81,176378,71.81
2025-08-06,71.18,73.34,69.11,69.18,129372,69.18
2025-08-07,68.85,69.73,66.3,67.43,124555,67.43
2025-08-08,67.01,68.26,65.36,67.35,102395,67.35
2025-08-11,67.0,68.39,66.41,67.59,83899,67.59
2025-08-12,67.79,68.32,65.3,65.7,81128,65.7
2025-08-13,65.8,69.33,65.71,69.09,119967,69.09
2025-08-14,69.09,69.62,67.7,67.87,79583,67.87
2025-08-15,67.94,68.88,66.69,68.13,80291,68.13
2025-08-18,68.11,69.23,67.68,69.0,107653,69.0
2025-08-19,69.0,70.85,68.5,70.21,112995,70.21
2025-08-20,67.0,67.0,62.52,65.72,244452,65.72
2025-08-21,65.37,65.65,63.73,64.08,118888,64.08
2025-08-22,63.99,65.86,63.83,65.04,76652,65.04
2025-08-25,65.58,73.72,64.68,72.77,214012,72.77
2025-08-26,72.01,72.77,70.0,70.22,94634,70.22
2025-08-27,70.55,71.89,67.28,67.42,92221,67.42
2025-08-28,68.28,70.32,66.38,68.78,82010,68.78
2025-08-29,68.49,72.0,67.73,70.67,107412,70.67
2025-09-01,70.55,74.99,69.91,73.15,135168,73.15
2025-09-02,72.91,79.8,72.91,74.97,175811,74.97
2025-09-03,74.87,77.56,74.18,74.96,112878,74.96
2025-09-04,75.43,76.22,70.14,71.7,113748,71.7
2025-09-05,71.76,74.18,70.59,73.95,86009,73.95
2025-09-08,73.33,75.16,71.01,71.79,90217,71.79
2025-09-09,71.57,75.0,71.41,72.9,97315,72.9
2025-09-10,72.91,73.86,71.0,71.92,59797,71.92
2025-09-11,70.9,70.9,66.88,70.0,98539,70.0
2025-09-12,70.84,73.26,68.74,70.73,110447,70.73
2025-09-15,71.0,71.88,69.89,70.2,63440,70.2
2025-09-16,70.17,70.33,68.74,69.51,53354,69.51
2025-09-17,69.99,70.37,67.62,68.63,73772,68.63
2025-09-18,69.07,70.08,67.82,68.9,65652,68.9
2025-09-19,68.33,69.06,66.69,67.07,53585,67.07
2025-09-22,67.57,68.31,65.44,66.1,54799,66.1
2025-09-23,69.28,69.98,65.91,66.96,91200,66.96
2025-09-24,67.11,70.55,66.8,69.89,97541,69.89
2025-09-25,70.01,71.18,69.0,69.53,70781,69.53
2025-09-26,68.52,69.18,67.4,67.8,65330,67.8
2025-09-29,67.79,67.93,64.65,65.8,84397,65.8
2025-09-30,65.5,67.2,65.32,66.81,49278,66.81
2025-10-09,67.39,69.28,67.35,68.52,60669,68.52
2025-10-10,68.69,70.19,67.6,67.86,85238,67.86
2025-10-13,66.02,67.24,65.03,65.28,69635,65.28
2025-10-14,66.09,66.25,56.08,58.34,210534,58.34
2025-10-15,57.74,58.47,56.56,57.89,88704,57.89
2025-10-16,57.57,60.23,57.2,58.81,76330,58.81
2025-10-17,59.15,59.3,56.16,56.34,66564,56.34
2025-10-20,57.05,58.2,56.7,57.3,48312,57.3
2025-10-21,57.35,59.08,56.7,58.51,60127,58.51
2025-10-22,58.55,59.82,57.81,58.26,58890,58.26
2025-10-23,57.82,58.28,55.62,56.36,74749,56.36
2025-10-24,56.5,56.96,55.01,56.94,95853,56.94
2025-10-27,57.09,58.12,57.03,57.47,68989,57.47
2025-10-28,57.8,57.8,54.19,54.53,150729,54.53
2025-10-29,54.51,58.78,54.11,57.65,147310,57.65
2025-10-30,56.5,56.8,55.13,55.13,85930,55.13
2025-10-31,55.36,57.25,54.83,56.89,95649,56.89
2025-11-03,58.44,58.65,57.01,57.42,101525,57.42
2025-11-04,57.45,57.65,55.52,55.9,62374,55.9
2025-11-05,55.42,56.15,55.12,55.21,53657,55.21
2025-11-06,55.05,55.47,54.52,54.61,63517,54.61
2025-11-07,54.59,54.98,54.19,54.23,43056,54.23
2025-11-10,54.11,54.41,53.01,53.95,76482,53.95
2025-11-11,53.7,54.25,53.47,53.99,37065,53.99
2025-11-12,54.22,54.86,53.86,53.91,52828,53.91
2025-11-13,53.95,54.78,53.75,54.48,50863,54.48
2025-11-14,54.02,55.45,54.0,54.32,55491,54.32
2025-11-17,54.34,54.36,51.99,52.31,66691,52.31
2025-11-18,52.19,52.47,51.8,51.87,36721,51.87
2025-11-19,51.87,52.05,50.15,50.87,60499,50.87
2025-11-20,50.85,51.4,50.04,50.1,44806,50.1
2025-11-21,50.19,50.48,48.45,48.6,55019,48.6
2025-11-24,48.66,49.33,48.66,48.95,44690,48.95
2025-11-25,48.94,50.15,48.68,49.46,42808,49.46
2025-11-26,49.55,50.88,49.31,49.56,60782,49.56
2025-11-27,49.75,49.98,49.17,49.31,34789,49.31
2025-11-28,49.36,49.48,48.75,49.15,32603,49.15
2025-12-01,49.06,49.3,48.85,49.18,42996,49.18
2025-12-02,49.1,49.1,48.14,48.3,42867,48.3
2025-12-03,48.36,48.65,47.11,47.27,52096,47.27
2025-12-04,47.41,47.71,47.04,47.38,35755,47.38
2025-12-05,47.38,47.67,46.51,47.67,42480,47.67
2025-12-08,48.27,48.9,48.02,48.26,61044,48.26
2025-12-09,48.26,49.32,47.91,48.23,59192,48.23
2025-12-10,48.11,48.88,47.54,48.61,49899,48.61
2025-12-11,48.68,48.99,48.05,48.12,44697,48.12
2025-12-12,48.0,48.29,47.15,47.7,55587,47.7
2025-12-15,47.75,47.79,46.51,46.53,51542,46.53
2025-12-16,46.57,46.72,45.4,45.55,40278,45.55
2025-12-17,45.56,46.53,45.25,46.44,39506,46.44
2025-12-18,46.44,47.05,46.18,46.58,32100,46.58
2025-12-19,46.65,47.8,46.56,47.3,43420,47.3
2025-12-22,47.21,47.64,46.87,46.96,41901,46.96
2025-12-23,46.93,47.63,46.8,47.07,34672,47.07
2025-12-24,46.89,47.65,46.89,47.36,31760,47.36
2025-12-25,47.37,48.25,47.19,47.86,37499,47.86
2025-12-26,47.87,47.97,47.17,47.48,36387,47.48
2025-12-29,47.25,47.42,46.66,46.77,34076,46.77
2025-12-30,46.71,46.98,46.43,46.66,35593,46.66
2025-12-31,46.63,47.1,46.45,46.69,32267,46.69
2026-01-05,46.73,49.38,46.62,48.9,90767,48.9
2026-01-06,48.91,49.49,48.57,49.35,67625,49.35
2026-01-07,49.29,50.26,49.03,49.58,88333,49.58
2026-01-08,49.77,50.24,49.1,49.39,79263,49.39
2026-01-09,49.53,50.87,49.53,50.85,103920,50.85
2026-01-12,51.11,51.51,50.08,50.59,98226,50.59
2026-01-13,50.75,52.49,50.67,51.03,145467,51.03
2026-01-14,51.1,52.83,50.6,51.42,148138,51.42
2026-01-15,51.35,51.75,50.01,50.13,94370,50.13
2026-01-16,50.33,50.48,49.3,49.78,73041,49.78
2026-01-19,49.65,49.86,49.4,49.46,46925,49.46
2026-01-20,49.46,49.72,48.01,48.28,70796,48.28
2026-01-21,48.21,49.25,47.82,48.77,54521,48.77
2026-01-22,48.51,48.88,47.6,47.68,66036,47.68
2026-01-23,47.7,49.65,47.7,49.16,82116,49.16
2026-01-26,49.17,49.49,47.9,48.71,83227,48.71
