Date,Open,High,Low,Close,Volume,Adj Close
2025-05-27,6.04,6.04,5.94,5.96,518948,5.96
2025-05-28,5.99,6.01,5.86,5.88,524797,5.88
2025-05-29,5.88,6.09,5.88,6.08,873270,6.08
2025-05-30,6.06,6.09,5.89,5.92,673831,5.92
2025-06-03,5.89,6.24,5.87,6.21,1499088,6.21
2025-06-04,6.24,6.26,6.1,6.22,1249058,6.22
2025-06-05,6.21,6.35,6.17,6.31,1353344,6.31
2025-06-06,6.29,6.42,6.23,6.35,1213105,6.35
2025-06-09,6.43,6.7,6.41,6.59,2081653,6.59
2025-06-10,6.59,6.59,6.36,6.53,1663634,6.53
2025-06-11,6.51,6.68,6.47,6.6,1549033,6.6
2025-06-12,6.56,6.86,6.54,6.77,2414121,6.77
2025-06-13,6.7,6.83,6.61,6.69,3004349,6.69
2025-06-16,6.64,6.8,6.6,6.7,1451308,6.7
2025-06-17,6.68,6.69,6.48,6.52,1427664,6.52
2025-06-18,6.52,6.52,6.37,6.43,960535,6.43
2025-06-19,6.44,6.46,6.31,6.33,888672,6.33
2025-06-20,6.35,6.38,6.13,6.14,967845,6.14
2025-06-23,6.09,6.24,6.08,6.21,772684,6.21
2025-06-24,6.25,6.4,6.23,6.34,1017070,6.34
2025-06-25,6.34,6.47,6.28,6.45,1344581,6.45
2025-06-26,6.51,6.6,6.39,6.44,1345209,6.44
2025-06-27,6.46,6.59,6.38,6.49,1326186,6.49
2025-06-30,6.5,6.61,6.44,6.56,1233815,6.56
2025-07-01,6.57,6.57,6.41,6.46,1010895,6.46
2025-07-02,6.43,6.46,6.33,6.37,803808,6.37
2025-07-03,6.36,6.44,6.33,6.38,618421,6.38
2025-07-04,6.38,6.42,6.3,6.32,799878,6.32
2025-07-07,6.32,6.53,6.28,6.4,942676,6.4
2025-07-08,6.4,6.47,6.35,6.47,926467,6.47
2025-07-09,6.45,6.57,6.43,6.47,1161408,6.47
2025-07-10,6.45,6.55,6.41,6.5,1102744,6.5
2025-07-11,6.49,6.55,6.39,6.52,1401289,6.52
2025-07-14,6.5,6.51,6.4,6.41,1010889,6.41
2025-07-15,6.4,6.59,6.3,6.53,1885065,6.53
2025-07-16,6.54,6.79,6.51,6.63,2372978,6.63
2025-07-17,6.58,6.74,6.53,6.67,1406054,6.67
2025-07-18,6.74,6.81,6.61,6.62,1469758,6.62
2025-07-21,6.62,6.65,6.55,6.62,1077117,6.62
2025-07-22,6.61,6.61,6.48,6.53,1161417,6.53
2025-07-23,6.5,6.55,6.45,6.45,980378,6.45
2025-07-24,6.45,6.56,6.44,6.56,1007141,6.56
2025-07-25,6.56,6.93,6.56,6.83,3395454,6.83
2025-07-28,6.81,6.81,6.67,6.74,1672952,6.74
2025-07-29,6.7,6.73,6.6,6.69,1186724,6.69
2025-07-30,6.67,6.85,6.58,6.67,1666264,6.67
2025-07-31,6.92,7.19,6.75,6.95,4925937,6.95
2025-08-01,7.11,7.27,6.74,7.18,4555328,7.18
2025-08-04,7.1,7.17,6.95,7.15,2813613,7.15
2025-08-05,7.1,7.15,6.98,7.05,2073792,7.05
2025-08-06,7.0,7.09,6.93,7.03,1901725,7.03
2025-08-07,7.03,7.09,6.95,6.97,1581905,6.97
2025-08-08,7.07,7.18,6.97,6.99,2268812,6.99
2025-08-11,6.85,7.0,6.81,6.96,1552247,6.96
2025-08-12,6.94,7.04,6.86,6.99,1506351,6.99
2025-08-13,6.97,7.07,6.92,7.0,1741912,7.0
2025-08-14,7.01,7.02,6.79,6.8,1757972,6.8
2025-08-15,6.78,6.98,6.76,6.94,1486138,6.94
2025-08-18,6.95,7.26,6.95,7.19,3487353,7.19
2025-08-19,7.16,7.42,7.06,7.25,3088752,7.25
2025-08-20,7.18,7.28,7.13,7.21,1854382,7.21
2025-08-21,7.23,7.26,7.08,7.13,1624338,7.13
2025-08-22,7.15,7.42,7.13,7.36,2859950,7.36
2025-08-25,7.38,7.56,7.31,7.5,3406482,7.5
2025-08-26,7.44,7.59,7.39,7.45,2253744,7.45
2025-08-27,7.65,7.73,7.17,7.18,3540436,7.18
2025-08-28,7.18,7.24,6.96,7.2,2762534,7.2
2025-08-29,7.2,7.26,7.01,7.03,1879123,7.03
2025-09-01,7.11,7.21,7.05,7.16,1776706,7.16
2025-09-02,7.17,7.17,6.82,6.87,2102750,6.87
2025-09-03,6.88,6.98,6.62,6.64,1473773,6.64
2025-09-04,6.7,6.74,6.36,6.5,1601405,6.5
2025-09-05,6.49,6.66,6.43,6.65,1239409,6.65
2025-09-08,6.63,6.87,6.6,6.72,1670706,6.72
2025-09-09,6.82,6.92,6.59,6.63,1413593,6.63
2025-09-10,6.6,6.73,6.6,6.63,1054619,6.63
2025-09-11,6.64,6.73,6.48,6.72,1476886,6.72
2025-09-12,6.72,6.9,6.72,6.79,1883584,6.79
2025-09-15,6.74,6.86,6.66,6.77,1365525,6.77
2025-09-16,7.14,7.29,6.96,7.03,3812084,7.03
2025-09-17,7.08,7.09,6.84,6.89,2249752,6.89
2025-09-18,6.86,6.93,6.62,6.68,2052225,6.68
2025-09-19,6.66,6.74,6.63,6.67,1143748,6.67
2025-09-22,6.66,6.68,6.56,6.62,959523,6.62
2025-09-23,6.6,6.62,6.33,6.44,1327842,6.44
2025-09-24,6.39,6.54,6.36,6.53,1015032,6.53
2025-09-25,6.52,6.94,6.49,6.7,2199543,6.7
2025-09-26,6.72,6.75,6.56,6.58,1340519,6.58
2025-09-29,6.52,6.6,6.43,6.56,1002827,6.56
2025-09-30,6.68,6.85,6.62,6.8,1943997,6.8
2025-10-09,6.81,6.86,6.72,6.82,1755294,6.82
2025-10-10,6.76,6.77,6.61,6.63,1424971,6.63
2025-10-13,6.27,6.46,6.21,6.43,1175389,6.43
2025-10-14,6.44,6.49,6.27,6.3,1116603,6.3
2025-10-15,6.3,6.35,6.26,6.34,635907,6.34
2025-10-16,6.31,6.32,6.19,6.2,854186,6.2
2025-10-17,6.2,6.26,6.08,6.09,751721,6.09
2025-10-20,6.16,6.19,6.1,6.14,529630,6.14
2025-10-21,6.15,6.2,6.12,6.19,644636,6.19
2025-10-22,6.16,6.25,6.14,6.19,607370,6.19
2025-10-23,6.17,6.22,6.11,6.21,561847,6.21
2025-10-24,6.22,6.24,6.18,6.21,594989,6.21
2025-10-27,6.24,6.3,6.2,6.24,735164,6.24
2025-10-28,6.24,6.37,6.22,6.31,998647,6.31
2025-10-29,6.28,6.29,6.18,6.22,832024,6.22
2025-10-30,6.52,7.15,6.45,6.76,5339174,6.76
2025-10-31,6.66,7.78,6.66,7.35,7460912,7.35
2025-11-03,7.51,7.96,7.45,7.58,7136467,7.58
2025-11-04,7.41,7.88,7.36,7.86,6423576,7.86
