Date,Open,High,Low,Close,Volume
2025-05-27,5.059999942779541,5.079999923706055,5.010000228881836,5.039999961853027,94266904
2025-05-28,5.03000020980835,5.119999885559082,5.010000228881836,5.050000190734863,143586425
2025-05-29,5.019999980926514,5.070000171661377,4.920000076293945,5.059999942779541,149354634
2025-05-30,5.059999942779541,5.059999942779541,4.960000038146973,4.980000019073486,125465168
2025-06-03,4.940000057220459,5.0,4.889999866485596,4.929999828338623,104617325
2025-06-04,4.929999828338623,5.070000171661377,4.900000095367432,5.070000171661377,164358099
2025-06-05,5.019999980926514,5.070000171661377,4.96999979019165,5.03000020980835,115548684
2025-06-06,5.03000020980835,5.170000076293945,5.019999980926514,5.059999942779541,213389502
2025-06-09,5.039999961853027,5.110000133514404,4.96999979019165,5.0,228565295
2025-06-10,4.989999771118164,5.0,4.900000095367432,4.920000076293945,156421572
2025-06-11,4.909999847412109,5.0,4.880000114440918,4.949999809265137,109721191
2025-06-12,4.929999828338623,5.019999980926514,4.909999847412109,4.96999979019165,125049092
2025-06-13,4.940000057220459,4.940000057220459,4.849999904632568,4.860000133514404,139171297
2025-06-16,4.829999923706055,4.909999847412109,4.809999942779541,4.889999866485596,90972931
2025-06-17,4.889999866485596,4.940000057220459,4.869999885559082,4.889999866485596,85026633
2025-06-18,4.900000095367432,4.929999828338623,4.849999904632568,4.869999885559082,83961105
2025-06-19,4.860000133514404,4.869999885559082,4.760000228881836,4.769999980926514,104404501
2025-06-20,4.769999980926514,4.840000152587891,4.75,4.75,98047155
2025-06-23,4.710000038146973,4.78000020980835,4.690000057220459,4.760000228881836,85447892
2025-06-24,4.760000228881836,4.860000133514404,4.75,4.860000133514404,118348817
2025-06-25,4.940000057220459,4.989999771118164,4.809999942779541,4.889999866485596,181146891
2025-06-26,4.849999904632568,4.909999847412109,4.820000171661377,4.840000152587891,144625303
2025-06-27,4.820000171661377,4.889999866485596,4.800000190734863,4.840000152587891,120764757
2025-06-30,4.829999923706055,4.920000076293945,4.809999942779541,4.900000095367432,162692315
2025-07-01,4.900000095367432,4.909999847412109,4.829999923706055,4.849999904632568,86186408
2025-07-02,4.869999885559082,4.949999809265137,4.820000171661377,4.829999923706055,158277544
2025-07-03,4.820000171661377,4.860000133514404,4.78000020980835,4.809999942779541,99090587
2025-07-04,4.800000190734863,4.809999942779541,4.75,4.769999980926514,88158022
2025-07-07,4.75,4.78000020980835,4.71999979019165,4.739999771118164,84273502
2025-07-08,4.739999771118164,4.869999885559082,4.739999771118164,4.840000152587891,176977160
2025-07-09,4.829999923706055,4.840000152587891,4.769999980926514,4.789999961853027,109221396
2025-07-10,4.78000020980835,5.059999942779541,4.75,4.869999885559082,298012620
2025-07-11,4.840000152587891,4.929999828338623,4.809999942779541,4.889999866485596,203258254
2025-07-14,4.889999866485596,4.900000095367432,4.800000190734863,4.820000171661377,136326338
2025-07-15,4.789999961853027,4.820000171661377,4.699999809265137,4.730000019073486,173246954
2025-07-16,4.730000019073486,4.75,4.710000038146973,4.739999771118164,84854428
2025-07-17,4.739999771118164,4.849999904632568,4.739999771118164,4.769999980926514,140583225
2025-07-18,4.75,4.78000020980835,4.730000019073486,4.75,86512945
2025-07-21,4.739999771118164,4.78000020980835,4.71999979019165,4.78000020980835,98078980
2025-07-22,4.75,4.78000020980835,4.71999979019165,4.760000228881836,100807150
2025-07-23,4.75,5.019999980926514,4.739999771118164,4.909999847412109,413454476
2025-07-24,4.860000133514404,4.949999809265137,4.820000171661377,4.929999828338623,265348909
2025-07-25,4.920000076293945,4.940000057220459,4.849999904632568,4.860000133514404,141316385
2025-07-28,4.860000133514404,4.929999828338623,4.829999923706055,4.860000133514404,127325910
2025-07-29,4.889999866485596,4.900000095367432,4.769999980926514,4.800000190734863,154566152
2025-07-30,4.789999961853027,4.949999809265137,4.760000228881836,4.880000114440918,255790598
2025-07-31,4.800000190734863,4.829999923706055,4.71999979019165,4.730000019073486,229074683
2025-08-01,4.71999979019165,4.760000228881836,4.710000038146973,4.739999771118164,108134011
2025-08-04,4.71999979019165,4.739999771118164,4.679999828338623,4.730000019073486,95187700
2025-08-05,4.739999771118164,4.75,4.710000038146973,4.739999771118164,75987145
2025-08-06,4.739999771118164,4.75,4.710000038146973,4.739999771118164,80436417
2025-08-07,4.71999979019165,4.769999980926514,4.71999979019165,4.739999771118164,96500388
2025-08-08,4.739999771118164,4.75,4.699999809265137,4.710000038146973,92950589
2025-08-11,4.71999979019165,4.880000114440918,4.690000057220459,4.849999904632568,314445051
2025-08-12,4.849999904632568,4.869999885559082,4.789999961853027,4.809999942779541,139878373
2025-08-13,4.860000133514404,4.920000076293945,4.769999980926514,4.800000190734863,197861210
2025-08-14,4.769999980926514,4.860000133514404,4.739999771118164,4.739999771118164,195047706
2025-08-15,4.730000019073486,4.78000020980835,4.699999809265137,4.760000228881836,134009501
2025-08-18,4.769999980926514,4.860000133514404,4.75,4.809999942779541,290052757
2025-08-19,4.809999942779541,4.889999866485596,4.800000190734863,4.840000152587891,270089880
2025-08-20,4.829999923706055,4.989999771118164,4.800000190734863,4.96999979019165,357313060
2025-08-21,4.920000076293945,5.099999904632568,4.900000095367432,4.929999828338623,272729646
2025-08-22,4.909999847412109,4.96999979019165,4.860000133514404,4.960000038146973,210394142
2025-08-25,4.949999809265137,5.25,4.909999847412109,5.210000038146973,536553983
2025-08-26,5.170000076293945,5.429999828338623,5.139999866485596,5.349999904632568,477935515
2025-08-27,5.289999961853027,5.329999923706055,5.150000095367432,5.170000076293945,351274290
2025-08-28,5.130000114440918,5.21999979019165,4.989999771118164,5.130000114440918,294312755
2025-08-29,5.099999904632568,5.349999904632568,5.079999923706055,5.179999828338623,360482059
2025-09-01,5.130000114440918,5.650000095367432,5.110000133514404,5.46999979019165,625414138
2025-09-02,5.389999866485596,5.630000114440918,5.28000020980835,5.309999942779541,448312934
2025-09-03,5.329999923706055,5.449999809265137,5.179999828338623,5.210000038146973,285160543
2025-09-04,5.159999847412109,5.429999828338623,5.110000133514404,5.320000171661377,531526106
2025-09-05,5.239999771118164,5.260000228881836,4.989999771118164,5.210000038146973,412092466
2025-09-08,5.170000076293945,5.349999904632568,5.159999847412109,5.199999809265137,270021497
2025-09-09,5.179999828338623,5.25,5.110000133514404,5.119999885559082,222139485
2025-09-10,5.130000114440918,5.21999979019165,5.090000152587891,5.170000076293945,216809878
2025-09-11,5.119999885559082,5.239999771118164,5.099999904632568,5.239999771118164,231238371
2025-09-12,5.230000019073486,5.329999923706055,5.190000057220459,5.21999979019165,225515100
2025-09-15,5.199999809265137,5.5,5.170000076293945,5.349999904632568,336007551
2025-09-16,5.360000133514404,5.489999771118164,5.269999980926514,5.329999923706055,222670458
2025-09-17,5.329999923706055,5.340000152587891,5.150000095367432,5.159999847412109,254300837
2025-09-18,5.159999847412109,5.179999828338623,5.0,5.050000190734863,213800605
2025-09-19,5.050000190734863,5.070000171661377,4.940000057220459,4.989999771118164,154259388
2025-09-22,4.989999771118164,5.03000020980835,4.920000076293945,4.949999809265137,110903694
2025-09-23,4.940000057220459,4.940000057220459,4.760000228881836,4.800000190734863,174736400
2025-09-24,4.78000020980835,4.860000133514404,4.75,4.849999904632568,109256811
2025-09-25,4.840000152587891,4.849999904632568,4.800000190734863,4.809999942779541,90731670
2025-09-26,4.800000190734863,4.820000171661377,4.760000228881836,4.78000020980835,96640340
2025-09-29,4.75,4.78000020980835,4.650000095367432,4.75,120043871
2025-09-30,4.75,4.78000020980835,4.659999847412109,4.679999828338623,152884445
2025-10-09,4.659999847412109,4.670000076293945,4.599999904632568,4.630000114440918,143217750
2025-10-10,4.610000133514404,4.690000057220459,4.599999904632568,4.650000095367432,131026519
2025-10-13,4.610000133514404,5.0,4.559999942779541,4.889999866485596,296063221
2025-10-14,4.829999923706055,4.880000114440918,4.769999980926514,4.840000152587891,208430815
2025-10-15,5.0,5.099999904632568,4.889999866485596,4.96999979019165,338154762
2025-10-16,4.889999866485596,4.940000057220459,4.78000020980835,4.800000190734863,225189978
2025-10-17,4.760000228881836,4.840000152587891,4.710000038146973,4.710000038146973,117360805
2025-10-20,4.699999809265137,4.75,4.679999828338623,4.699999809265137,88716942
2025-10-21,4.710000038146973,4.78000020980835,4.670000076293945,4.730000019073486,99892910
2025-10-22,4.699999809265137,4.809999942779541,4.699999809265137,4.730000019073486,77916741
2025-10-23,4.75,4.809999942779541,4.71999979019165,4.75,90905894
2025-10-24,4.760000228881836,4.760000228881836,4.679999828338623,4.710000038146973,99197087
2025-10-27,4.690000057220459,4.710000038146973,4.670000076293945,4.690000057220459,88004879
2025-10-28,4.690000057220459,4.769999980926514,4.670000076293945,4.75,127424421
2025-10-29,4.710000038146973,4.71999979019165,4.679999828338623,4.690000057220459,83032300
2025-10-30,4.690000057220459,4.699999809265137,4.630000114440918,4.639999866485596,84126304
2025-10-31,4.610000133514404,4.690000057220459,4.570000171661377,4.670000076293945,90927055
2025-11-03,4.659999847412109,4.679999828338623,4.619999885559082,4.679999828338623,71901390
2025-11-04,4.659999847412109,4.670000076293945,4.630000114440918,4.630000114440918,68761435
2025-11-05,4.619999885559082,4.710000038146973,4.590000152587891,4.659999847412109,102355874
2025-11-06,4.639999866485596,4.650000095367432,4.610000133514404,4.610000133514404,95427100
2025-11-07,4.610000133514404,4.610000133514404,4.559999942779541,4.570000171661377,91339778
2025-11-10,4.570000171661377,4.699999809265137,4.550000190734863,4.679999828338623,165151502
2025-11-11,4.650000095367432,4.75,4.639999866485596,4.739999771118164,159956766
2025-11-12,4.679999828338623,4.769999980926514,4.610000133514404,4.610000133514404,154566441
2025-11-13,4.610000133514404,4.650000095367432,4.559999942779541,4.630000114440918,132555285
2025-11-14,4.590000152587891,4.760000228881836,4.579999923706055,4.639999866485596,180642881
2025-11-17,4.610000133514404,4.690000057220459,4.590000152587891,4.670000076293945,117558794
2025-11-18,4.650000095367432,4.659999847412109,4.559999942779541,4.579999923706055,142988071
2025-11-19,4.579999923706055,4.599999904632568,4.329999923706055,4.349999904632568,248332383
2025-11-20,4.329999923706055,4.349999904632568,4.050000190734863,4.179999828338623,324571463
2025-11-21,4.110000133514404,4.159999847412109,3.990000009536743,4.010000228881836,155110144
2025-11-24,4.0,4.039999961853027,3.950000047683716,4.010000228881836,102317000
2025-11-25,4.019999980926514,4.070000171661377,4.010000228881836,4.039999961853027,91585860
2025-11-26,4.070000171661377,4.139999866485596,4.039999961853027,4.110000133514404,128857660
2025-11-27,4.139999866485596,4.150000095367432,4.0,4.019999980926514,113416126
2025-11-28,4.0,4.070000171661377,3.9700000286102295,4.059999942779541,94279598
2025-12-01,4.050000190734863,4.079999923706055,4.03000020980835,4.050000190734863,80605552
